ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0033605,positive regulation of catecholamine secretion,1/6,13/17105,0.004552078758671474,0.06186857147174759,0.032562406037761886,ENSG00000173020,1
GO:0007213,G protein-coupled acetylcholine receptor signaling pathway,1/6,19/17105,0.006647206511446568,0.06186857147174759,0.032562406037761886,ENSG00000173020,1
GO:0002029,desensitization of G protein-coupled receptor signaling pathway,1/6,21/17105,0.0073447652886690085,0.06186857147174759,0.032562406037761886,ENSG00000173020,1
GO:0022401,negative adaptation of signaling pathway,1/6,21/17105,0.0073447652886690085,0.06186857147174759,0.032562406037761886,ENSG00000173020,1
GO:0023058,adaptation of signaling pathway,1/6,22/17105,0.007693391571053976,0.06186857147174759,0.032562406037761886,ENSG00000173020,1
GO:0045822,negative regulation of heart contraction,1/6,24/17105,0.008390338042863044,0.06186857147174759,0.032562406037761886,ENSG00000173020,1
GO:0045932,negative regulation of muscle contraction,1/6,24/17105,0.008390338042863044,0.06186857147174759,0.032562406037761886,ENSG00000173020,1
GO:0002026,regulation of the force of heart contraction,1/6,27/17105,0.009434992876519499,0.06186857147174759,0.032562406037761886,ENSG00000173020,1
GO:0095500,acetylcholine receptor signaling pathway,1/6,28/17105,0.009783007283519218,0.06186857147174759,0.032562406037761886,ENSG00000173020,1
GO:1905144,response to acetylcholine,1/6,30/17105,0.010478730434433925,0.06186857147174759,0.032562406037761886,ENSG00000173020,1
GO:1905145,cellular response to acetylcholine,1/6,30/17105,0.010478730434433925,0.06186857147174759,0.032562406037761886,ENSG00000173020,1
GO:1903523,negative regulation of blood circulation,1/6,33/17105,0.011521551361062032,0.06186857147174759,0.032562406037761886,ENSG00000173020,1
GO:0018149,peptide cross-linking,1/6,34/17105,0.011868954752102145,0.06186857147174759,0.032562406037761886,ENSG00000203785,1
GO:0098926,postsynaptic signal transduction,1/6,37/17105,0.012910554505582095,0.06186857147174759,0.032562406037761886,ENSG00000173020,1
GO:0051954,positive regulation of amine transport,1/6,38/17105,0.013257551029660197,0.06186857147174759,0.032562406037761886,ENSG00000173020,1
